claim_id,user_id,user_phone,aadhar_number,vehicle_type,vehicle_subtype,vehicle_age,vehicle_model,chassis_number,policy_number,policy_validity,claim_type,previous_claims,claim_frequency_30d,accident_type,accident_severity,accident_location,garage_city,claim_amount,repair_estimate,garage_id,agent_id,document_verified,damage_consistency,image_uploaded,days_to_claim,is_fraud
3c5d2e1e-f341-4a94-8ae4-fd8daa3238eb,3ca4e2ba-a601-4f51-b026-326da6b1528c,9231525087,312030110461,car,SUV,1,Model_30,405d6295-c,d810d5c6,1,theft,0,1,major,low,Bangalore,Bangalore,58763,41045,G002,A10,0,0,0,9,0
6a6f943d-3202-41a6-8feb-16f24e4cbd49,6bfe63cc-2e74-44fa-bded-024a5fc47359,9703866519,202788061321,bike,cruiser,8,Model_37,370ed884-9,150108ec,2,accident,0,2,major,medium,Pune,Pune,7431,6096,G001,A10,0,0,1,8,0
0968bcd3-717b-4955-aaff-a204771b1869,9464867c-4cba-4c10-956e-0fb864227033,9068409923,890287155888,car,sedan,5,Model_23,63c3e528-b,b78280c2,2,accident,4,0,minor,low,Delhi,Bangalore,275200,34400,G003,A12,1,0,0,8,1
19c3be56-6d7a-4698-b658-69fe5f08e03e,f3db379a-f51c-4815-847c-b37a4b2cca65,9774588678,769008756615,car,XUV,1,Model_42,d8fa737f-1,b470fd35,5,theft,5,1,major,high,Delhi,Delhi,33385,27382,G003,A10,1,0,1,3,1
fccb4f1c-a514-4361-a342-70e730fda451,493c8f4b-0cec-4ad4-a563-c35603db4c2b,9181102701,566987783960,car,sedan,2,Model_37,a1ddb5b7-5,fffa153c,2,accident,0,4,minor,low,Mumbai,Pune,44110,41692,G003,A10,0,1,1,3,0
09108634-efdb-4c4d-ac49-044f56714eb9,dcec2175-c68c-4d4c-a43d-b61c102d25ae,9675556040,600258686969,bike,sports,2,Model_17,03a3bab8-4,f0272fab,5,theft,6,0,minor,low,Delhi,Delhi,174377,24911,G003,A11,1,1,0,2,1
1e66941a-b2ca-497d-891e-5ee6203b01f6,218047f2-45ad-4261-b03a-89cc702c4838,9166084372,289904777391,car,hatchback,1,Model_16,acb8f6d3-3,2c408a83,5,accident,4,1,major,medium,Pune,Pune,214000,42800,G002,A12,1,1,0,1,1
e46d15c0-d604-48fa-8b9c-52586b54f406,9d452bd7-e39c-4d8a-80ec-9e1da3686ad2,9924341105,472905094650,car,hatchback,2,Model_2,6291bc20-5,264efb4f,1,theft,5,3,minor,medium,Pune,Pune,39266,22475,G003,A12,1,1,1,5,1
384a88bf-d467-4f34-8b38-65e86491563e,b3d6c14e-da51-438c-93f7-6b6ba8fbba53,9703823581,319284815389,car,SUV,5,Model_47,af968612-e,437fb5b7,1,theft,5,5,minor,high,Pune,Bangalore,19124,6735,G001,A11,1,0,1,8,1
bfeeb26b-ae22-4a55-851d-c79fa3be8f24,0ba03bc5-2f47-4052-927d-a4a9657ea2f4,9310118850,978710863655,bike,cruiser,8,Model_3,d93e98c2-3,c538df2a,2,accident,2,3,minor,low,Pune,Bangalore,23729,14994,G003,A12,1,0,1,6,0
7d09174d-3e3d-4857-bffd-c853d62191b1,64bde99c-41da-4139-a7c3-661c86394f85,9456710182,345234828556,bike,classic,9,Model_7,b90a74ee-0,29a46f3f,4,theft,1,0,minor,high,Bangalore,Mumbai,31991,31825,G002,A10,1,0,1,4,0
9460aa82-50b4-425e-af48-f85d53669838,27fee216-5d00-4803-95d6-286f2084490e,9048653400,272011914124,car,sedan,7,Model_36,3ad10b8b-0,5db2850e,2,theft,1,4,minor,medium,Mumbai,Pune,55203,47085,G001,A12,1,1,1,9,0
3890c2fd-03ca-44a2-9ba7-83ca064dc219,2add3c69-23f8-424a-9af8-7f0740d35a40,9907023631,614755850393,car,XUV,3,Model_28,92d324b4-9,a985cb54,5,accident,5,5,major,high,Delhi,Bangalore,47331,47177,G003,A12,1,1,0,1,1
066144f5-f6a2-42e7-a623-64c40db6cbf9,3590c388-f57d-46d1-a2bc-d3f6f7a982f4,9593134287,832518523853,car,hatchback,1,Model_41,9562e9a2-a,12da12b9,1,theft,2,5,major,medium,Mumbai,Mumbai,24996,6111,G001,A11,0,0,1,4,0
fda1bb41-bdf7-4118-ae03-e28f650265b4,486c7347-4335-4a6a-a603-25dec89340e6,9048229675,406134943435,bike,scooty,8,Model_37,7fcbc89d-3,2a3e4bb0,5,theft,6,1,major,low,Bangalore,Delhi,54741,18247,G001,A10,1,1,0,4,1
7ce260a7-f357-45f0-8f72-7d9373a37737,ca9abd47-fd3f-4991-a1d7-eb88c170f86f,9217740551,398271602043,car,XUV,1,Model_23,e434da70-a,ba110498,1,accident,6,3,minor,medium,Pune,Pune,24762,18378,G001,A12,0,0,0,4,1
91a879c7-cc70-4349-ad61-1d20c2dfb992,50ca774f-e380-4b1b-9270-bb727a895424,9950158198,252601653684,bike,sports,8,Model_29,d861864e-9,3993d74f,4,accident,3,0,major,high,Delhi,Delhi,37409,20212,G003,A10,1,1,1,4,0
7e873a10-741c-46a5-8740-66241b438096,d8658fd2-0b2d-4203-973d-28dc2bd10289,9216160699,278233505575,bike,scooty,9,Model_18,5435bf65-e,6d6696ff,1,theft,0,2,major,low,Mumbai,Bangalore,16963,8636,G003,A11,0,0,1,3,0
0c386a4c-2a5d-4ade-9f39-8825750baa55,b7704f8b-1f96-4a08-8105-b9c3329ab690,9016691523,136488369177,car,SUV,7,Model_27,1a282a4e-f,6a9b7e94,2,accident,4,5,major,low,Mumbai,Pune,288072,32008,G002,A11,0,0,1,4,1
4dd837e9-ed02-489c-baef-2e5e5ea9310e,79706e87-10fa-4e11-8336-e95c4b61bab0,9946943171,796237627156,car,sedan,6,Model_24,d0a42247-6,ad906bdd,2,theft,3,5,minor,medium,Pune,Bangalore,86688,21672,G001,A10,1,0,1,2,1
b9e693b7-aba5-4a43-ac62-7503b51f8c67,b975bec8-0aab-40f1-939e-522291a6b388,9453542500,446491942170,car,hatchback,3,Model_32,0ded9737-6,b26e46ae,1,accident,6,2,minor,low,Bangalore,Bangalore,182005,36401,G003,A12,1,0,0,2,1
e761fb25-efcd-4714-a027-202cbc63754e,7fc84651-6ac3-44ab-a22c-2b261fabfede,9220782585,140500187591,bike,scooty,6,Model_34,24781928-f,99cd8954,3,theft,4,3,major,high,Pune,Pune,288092,41156,G003,A11,0,0,1,6,1
4bb12f3e-f5b7-4345-b8ee-437465f528ad,df0ab89c-d496-4161-9a7e-9709515b341c,9312372740,582565957309,car,sedan,5,Model_41,c9d212f5-8,52ca1ccc,5,theft,2,2,major,medium,Mumbai,Pune,377976,47247,G001,A11,1,0,1,9,1
5ab85180-74f4-41e8-9544-38c9e034d5bf,2c4d98ab-a640-41b9-935f-cd47d011bb5a,9160852612,384682328433,bike,cruiser,6,Model_12,c7064979-5,9c9096bd,2,theft,3,3,minor,low,Mumbai,Pune,36840,18396,G003,A10,1,1,0,9,0
2884166b-67aa-4358-b830-04cc3a2b6048,25f3aac9-c4d4-422d-9354-3a003eaa6825,9792028675,516447316581,bike,scooty,9,Model_19,06e9043e-1,13417245,2,accident,3,5,major,low,Mumbai,Bangalore,24391,5459,G003,A11,0,1,0,9,0
d729b248-7db1-47c8-9127-88f524af3b08,e5a074b2-4006-4f7c-9d79-76756c61cd12,9478339193,617755630907,car,sedan,2,Model_8,55011f2b-c,3de3cd15,4,theft,6,1,minor,high,Bangalore,Bangalore,342398,48914,G003,A12,0,0,0,3,1
a2765b99-c69f-4347-a64b-dab7127798a0,9e0131b9-3d6c-4866-a40b-2f84a826c551,9381440618,465198205406,car,SUV,10,Model_7,762adb69-3,803280d8,5,theft,1,0,major,medium,Delhi,Delhi,44158,38315,G002,A10,1,1,0,10,0
e6912962-5b18-4c65-9643-c825f506cc3a,81c10290-681a-4b5a-a7bf-1e98e262cda9,9644824025,107972983115,car,hatchback,9,Model_14,a267311a-b,3245d2f6,2,theft,0,3,major,low,Delhi,Bangalore,26755,25071,G002,A12,0,1,1,9,0
2f67afc0-6f5d-4a17-81ff-82acde45e125,7868edd3-74a0-4a43-a821-c2a3dd0438f6,9545217999,977131950454,bike,cruiser,9,Model_30,7b1567eb-3,ca435786,4,theft,4,4,major,low,Bangalore,Bangalore,47021,31436,G002,A12,1,0,0,4,0
6c3d0698-8d14-431c-b4ef-f3801cecb27c,891fb574-9a70-4964-99df-574d6f142808,9020909010,716683113710,car,sedan,8,Model_29,7b3ce39e-c,40d5630c,4,theft,6,1,minor,high,Delhi,Mumbai,146972,20996,G001,A12,0,0,1,5,1
2ac8b3c0-c737-4655-9465-96af5b3f7d2b,67707fcc-b871-4d77-a18d-406f2a08ee70,9117262471,934339354005,bike,cruiser,3,Model_35,9c1b88ce-1,f271f87a,2,accident,3,3,minor,low,Delhi,Delhi,28619,15793,G003,A12,0,1,1,1,0
82347249-bf8a-4945-a500-223a4d5bb137,70c696f6-c0e8-4063-ac2b-fc1863b1e540,9679427654,408985778890,bike,cruiser,2,Model_24,59f07b3a-3,7799948d,1,accident,2,2,minor,low,Pune,Bangalore,35115,11705,G001,A12,0,1,1,1,1
6886ac37-01d6-4358-8b25-eded004a6e20,97ba8f0b-c6c9-406d-abb8-a967b2ed6e36,9763957606,166936484434,bike,sports,7,Model_21,e94e972d-6,e688c8dd,2,accident,0,3,minor,low,Delhi,Pune,39479,34620,G001,A11,0,1,1,7,0
f7766ea3-5e00-4675-9934-b3bf13af47b3,e5e9331b-5f81-4e5b-b3f5-8c02d22595ae,9261381391,766162936912,bike,sports,10,Model_3,c8d87f15-d,3ad34e07,4,accident,1,4,minor,high,Pune,Mumbai,36808,33731,G001,A11,0,1,1,8,0
1e59c4cc-da11-4544-ae61-c3288084405c,b54ea10b-5041-40f1-8244-29a36c599001,9707052746,707683489011,bike,cruiser,3,Model_24,1be9c9af-8,1d0d9adb,4,accident,6,4,major,low,Bangalore,Pune,24979,19018,G002,A10,1,0,1,4,1
a991de87-f0fb-4585-9eb7-f3dcaacb55a2,c93d9aae-cce7-47b5-9c62-f2b8a6936ef6,9226059361,211661617006,car,XUV,3,Model_2,3af7c6a7-b,4ee27da4,3,theft,3,0,major,high,Mumbai,Pune,166770,33354,G002,A10,0,0,0,3,1
5e512e59-fba3-4351-a195-bf81e77c59ea,3e04270a-c32c-4711-88c4-e4331705da0e,9707573988,413854258046,bike,classic,8,Model_28,b5fa22a3-3,ea2bc00b,3,theft,2,5,major,low,Bangalore,Bangalore,26760,5352,G002,A10,1,0,0,4,1
1a3b9adb-2b4d-4105-a152-beba7ac38b57,b4817ff0-e7a4-4c40-9bdc-1b23422b00c9,9351484211,303173995669,bike,cruiser,6,Model_8,54c53c5a-5,2a22a789,3,theft,0,1,minor,medium,Pune,Pune,235248,29406,G002,A11,0,1,1,1,1
a020b3a8-d15c-437b-9225-b30b6103cd78,d3670a28-bb75-4d2b-a907-a4a5f48d1fe6,9964472663,578519537297,bike,classic,9,Model_47,5cd5a2fd-2,22d98729,2,accident,0,1,major,medium,Delhi,Bangalore,28436,18999,G003,A10,1,0,0,3,0
3bcc2210-070f-457c-8d21-f3fc6bf870d7,14af00f3-42a1-4c86-846d-9c0fef8f0b90,9163165292,527310438408,bike,scooty,5,Model_39,6acc2337-a,db21146d,3,theft,1,2,minor,high,Bangalore,Bangalore,35224,24872,G002,A10,0,1,0,9,0
aaf787bd-6651-4b4a-a42c-c31eaacc4d6b,ff112358-c4b2-4e37-aafa-f8e0e7750891,9619354982,171444608747,bike,classic,7,Model_38,8be6a830-0,8b157503,3,theft,2,2,major,medium,Mumbai,Bangalore,28162,14373,G003,A10,1,1,0,10,0
caa2d8e0-ad4f-41c1-ba5d-e9ef4394c0d4,6256f540-6f26-46cf-a89d-3fb2ad90e257,9748410676,410777091149,bike,classic,2,Model_13,1fa511e1-5,8fad91a8,4,accident,0,0,minor,high,Bangalore,Bangalore,42378,31201,G003,A12,0,0,1,10,0
1e1f5e56-8682-4838-83ad-673a559746e1,9cf45d81-a3d9-4f4c-90a4-590dc6b4d850,9425378161,275096894650,bike,cruiser,1,Model_41,fee87800-7,2e2d6a66,4,theft,6,4,minor,high,Pune,Pune,49735,34775,G003,A12,0,1,1,6,1
1967387e-6dd1-4632-a348-8c7fb94ca3f2,d595a009-d559-4403-ab0a-d7f329026a89,9503893062,364754036854,bike,scooty,10,Model_11,040a0593-1,a387d37a,5,accident,5,4,major,high,Pune,Delhi,33803,23730,G003,A12,1,1,0,8,1
69db2b1e-1f2f-4720-90f7-e21cfb67a1f6,7b37ad99-d370-4fe3-82c9-a7ca623c89f1,9259504953,791814851276,bike,cruiser,2,Model_3,02d39c1b-1,26856ff2,5,theft,4,4,minor,medium,Bangalore,Pune,32849,14152,G001,A11,0,1,1,10,0
7b650e05-49c8-4c29-8e65-a540f7b62aad,b24637bf-2f16-48c4-a186-24044100b8ab,9991633151,378514244377,car,sedan,7,Model_21,97946564-3,7d0ea1e0,5,accident,4,4,minor,high,Mumbai,Mumbai,26348,10377,G002,A10,0,1,1,9,0
9d44deae-a8af-4f2f-b519-ee3148952401,11c523bb-191c-4221-a5c8-620b70634a9f,9476497533,408060144481,car,hatchback,9,Model_50,70c75437-3,5a4d45f1,2,accident,4,2,minor,low,Delhi,Pune,9296,6098,G002,A10,0,0,0,8,0
5815af6a-01da-4be0-ab97-cbd22f3e33b8,4e865a14-7f89-410f-9f0f-b9552f79b1c8,9684636905,689182877329,car,sedan,10,Model_30,628851ff-a,ef45b42d,4,accident,0,1,minor,medium,Delhi,Delhi,304578,33842,G002,A11,1,0,0,2,1
66af5468-e63a-45e4-b0bb-b218eb300e56,dc1b36eb-a7fd-4829-b2df-36ce5b4ec1c1,9851994106,910936692658,car,XUV,10,Model_7,0e89a367-c,23de2ecb,2,accident,0,0,minor,high,Bangalore,Bangalore,29567,26857,G002,A12,0,0,0,5,0
8105eae6-6015-42e3-afe8-70326612620f,cbc0ba59-f589-4db6-af70-26b6ea6dabc9,9932484507,873330904030,bike,classic,6,Model_36,e8ad3737-b,8b3c4914,5,accident,2,2,major,high,Mumbai,Bangalore,38561,30432,G001,A10,0,0,0,8,0
999b8ef4-a058-4721-9e9d-2b45bd907e03,a9f38d20-3759-46cc-ad7f-1b04a2e95f0d,9493504312,195678419472,bike,cruiser,5,Model_21,7d3bfd1a-9,7a50584c,5,theft,6,0,major,low,Delhi,Mumbai,115431,38477,G003,A12,1,0,0,6,1
b2f35eb2-e256-4dba-af62-2f30285b6ddd,820a7c9f-22d4-42f6-b033-4216857d51c6,9754622167,155874583124,bike,scooty,2,Model_21,1e5433c0-d,aaaeb738,4,accident,6,4,minor,high,Mumbai,Delhi,34140,20525,G001,A10,1,0,0,4,1
14b0da6a-8edf-4a4a-bc90-7e86c122fb64,c7a4f2dc-3c6c-4de2-816d-68d7f9b4039b,9092177303,126880618775,bike,cruiser,2,Model_29,6e42796e-6,d51108f1,5,accident,6,5,minor,high,Pune,Delhi,185888,23236,G002,A11,0,1,1,9,1
dd9bf4f6-6d35-4a51-9bd1-687abe37ee3c,dc5eb050-e7ad-4b02-8271-f818c7542c40,9272393332,941898665956,bike,cruiser,7,Model_31,aca918f4-c,3c0a0180,5,accident,1,3,major,medium,Mumbai,Pune,53833,44472,G002,A10,0,0,1,5,0
493711ab-2120-4bb4-8e1e-61106faa7046,cef6dbf9-4d43-422b-96cd-6829f597c930,9398039186,202147886756,bike,sports,6,Model_31,2ec3d23e-d,cd894fbb,1,theft,0,0,major,high,Delhi,Bangalore,253716,42286,G003,A10,1,0,0,6,1
bc465a5b-da92-4618-aebc-fd0659cd69c2,a2cba389-b057-4074-b7bd-81dd130a74ff,9929376469,677078503888,bike,classic,6,Model_41,311a098e-9,be249296,3,theft,5,0,minor,high,Bangalore,Mumbai,12174,6790,G001,A12,0,0,1,6,1
51a7b6ff-a723-4143-9c7d-be701465f4fe,541d7764-8d27-4b97-ab99-198ba68cb85e,9441771406,961239681649,bike,cruiser,5,Model_15,0c579892-c,3ebbdd73,3,theft,2,4,minor,low,Bangalore,Pune,27230,13257,G002,A11,0,1,1,1,0
4f9f9d60-1d8b-4440-a057-8b2ab63257db,249ca382-5ca6-4d8d-8471-06000a2957a2,9499201283,687099532212,car,sedan,10,Model_4,eb005364-9,1f7fa6b6,1,accident,2,0,minor,medium,Mumbai,Delhi,36291,12097,G002,A12,0,0,1,5,1
343a998d-9b3c-45e8-a596-cea460b81313,d07366d8-755c-4f80-bce0-228878a7a6b0,9678219320,246201364198,car,sedan,3,Model_11,fe98e5ca-5,2395197c,4,accident,4,1,minor,low,Mumbai,Delhi,105189,35063,G001,A11,1,0,0,4,1
16388d01-f625-4679-88aa-9d5b87b355a6,108e8e72-98de-49de-a5e4-c7cd5de2ca16,9577344592,253302345180,bike,scooty,9,Model_19,44f4378e-7,70d07b2d,3,theft,1,5,minor,high,Delhi,Pune,37497,18932,G003,A12,1,0,0,8,0
3c47f85e-d3b8-48de-a878-8b9fd9d10de2,fb0a7898-3fd8-4cc6-93b8-92dd71132b21,9811641898,435270254688,car,sedan,4,Model_21,aba324e4-2,a3a3b9d8,1,theft,6,4,minor,medium,Pune,Bangalore,32811,25874,G001,A10,0,0,0,8,1
ecc48b12-1f1a-4d37-a01b-4a9d6dad3c1a,5461220e-8e9f-4e91-9c3b-3a29d40d8f50,9102074135,769235563022,car,sedan,7,Model_11,3e773fe2-7,60296280,2,accident,5,5,major,high,Pune,Mumbai,56758,45208,G002,A12,1,1,0,5,1
185e27ad-0dc4-4f7d-b5c2-7580de2b0f16,b6018c59-e647-493c-88c8-22b84111bad5,9103519574,592622357172,car,sedan,5,Model_20,c4fc8b8e-7,db1576fd,5,theft,2,3,major,medium,Mumbai,Pune,278073,30897,G002,A11,0,1,0,4,1
0656d308-7a5d-45b6-88ee-495dd5572259,12dc297b-d58a-4231-9710-421f7148df2e,9303669424,363532412342,bike,cruiser,9,Model_41,7932d2c0-e,2ff93b71,5,theft,4,2,minor,low,Pune,Mumbai,38188,23470,G002,A10,1,0,1,4,0
fd18dabf-f895-4310-b694-6a98d95cec00,fed01f6d-e32b-468e-9f64-f74ef9dfcb6c,9528271877,419089266966,car,SUV,6,Model_22,6cf4f406-8,4ec87c0c,1,theft,6,4,major,high,Pune,Bangalore,31581,30852,G002,A10,0,0,0,9,1
58650b53-6f07-4a2a-aa6c-1cb4ab33f27c,f5b3b84a-caa8-45a2-99e7-f362d580e9d0,9321412784,632512108326,car,XUV,6,Model_32,74e8cb38-f,5c3d8b46,5,accident,6,5,major,high,Delhi,Mumbai,41985,22950,G001,A11,0,0,0,8,1
9577fb17-a630-4df5-ab05-74c6770f530a,22ac3fc5-f8b1-42ae-8bc8-14fa81e92f49,9254273291,260332667436,bike,sports,4,Model_48,379a8526-3,2083f422,4,theft,4,4,minor,high,Mumbai,Mumbai,23195,21850,G001,A11,0,0,0,4,0
34e86bc4-8914-46f0-a894-3f3bb15aee5f,2d29c1b1-843d-4733-983a-72c7e98f96ac,9135029287,274430723257,bike,sports,7,Model_21,eef2fa1d-a,c32f5953,3,accident,1,2,major,high,Mumbai,Mumbai,48355,45779,G003,A10,0,0,0,7,0
0066b8da-d287-42f6-ae55-8f56f035d544,60e05508-9974-4091-b603-c7b0690521a0,9459347688,633990344489,bike,classic,3,Model_9,e9b35f6d-f,236d22bf,3,accident,5,0,major,medium,Pune,Bangalore,17021,7240,G003,A12,0,1,1,2,1
30114476-ec7b-4113-8206-c294c3d52f74,0e718d30-2a33-477a-886d-f1572a21cc74,9628537011,645103718423,car,XUV,2,Model_9,a586a086-d,c4f6feaa,1,accident,6,5,major,low,Pune,Bangalore,82130,8213,G002,A11,1,1,1,4,1
a50d1bfa-8bb7-4ab5-b1a7-b35b4902dc5c,59ee6ce3-24c8-4692-8b2d-1e6f3bfbd1b1,9138702085,308430036463,car,SUV,8,Model_11,9fa3f174-c,ea381457,4,theft,3,2,minor,medium,Pune,Bangalore,48152,45767,G001,A12,0,1,0,8,0
e4fc1051-6195-434a-999d-57929043c4eb,fd7d2f27-03d8-47bf-967e-842bddf4ffa2,9643670584,585217145359,bike,scooty,3,Model_48,5d24af3b-2,20438b68,3,theft,0,1,minor,high,Pune,Mumbai,52509,17503,G001,A11,1,1,0,5,1
09bb74b2-2276-4f10-9d56-c7ea9ca57e8b,59329140-a0a0-4b1e-bfa9-af38897970e6,9858757682,656238641791,bike,classic,2,Model_36,54d6fa67-e,713be37b,3,accident,1,1,minor,low,Bangalore,Mumbai,30150,14291,G001,A11,1,1,0,10,0
e82158d8-6485-4b57-b8a0-77f03dd46f35,6412c89b-c9e8-4f08-8443-b0778d1ea8ab,9453799025,873164369374,bike,classic,2,Model_28,4ff6b4c2-7,3afd293f,1,accident,1,5,major,high,Delhi,Bangalore,19362,10244,G001,A11,0,1,1,7,0
20396587-5f67-4238-bc78-a81f612f1ec0,03c17726-0f5b-4460-95b5-a0c8d059c845,9605998361,580879104391,car,XUV,1,Model_20,fbd6bcfe-f,9c5cf383,3,theft,6,1,minor,high,Delhi,Pune,29125,5825,G001,A11,0,1,1,1,1
3a9abd24-36cc-4937-9437-8b93af07010f,fe3574e9-d3d2-4224-a503-c61cdc55f877,9068061267,721732583691,bike,cruiser,4,Model_25,c6d4a4f1-4,aa3a1178,4,theft,0,4,major,low,Pune,Pune,21697,10058,G002,A10,0,1,0,8,0
ca37b6a4-f585-4043-b158-5ae4c364818f,1a78aaee-25c4-4709-bd35-3928bd59aa23,9497719305,612804171210,bike,sports,4,Model_45,d2a94ab4-9,eb46447b,3,theft,5,4,major,medium,Delhi,Mumbai,236010,47202,G002,A11,0,0,0,8,1
9999f4e7-ee04-458b-b743-9126fd93a331,ce1e86db-1220-449d-96a9-1b6761239685,9882859476,571718670908,bike,scooty,3,Model_30,10cb0399-5,f3c56e78,5,accident,6,2,major,low,Mumbai,Delhi,65522,46127,G003,A11,1,1,1,6,1
e7dedfd7-891e-48cf-bab3-cadce18b3bc4,1f761dca-cb25-4b53-96da-8e92a9dfc21f,9629215192,669191881361,bike,cruiser,7,Model_27,52399c19-a,2a981aab,1,accident,2,5,minor,high,Mumbai,Mumbai,50126,34153,G003,A11,0,0,1,9,0
bff6dcc9-6877-42d6-a09b-118b6e8d8b4e,a8710cbf-28a7-4f28-bbd8-e45c3b1e5b1c,9690539525,523157824922,car,sedan,8,Model_40,01dc3983-e,7a5b9d6c,1,theft,5,0,minor,low,Bangalore,Bangalore,7898,5822,G003,A11,0,0,1,7,1
131718a3-5e8c-4e39-a8a0-0c84c67a6d34,0b6cdf69-f220-4d2e-8665-44e90803e678,9157969852,641193026014,bike,cruiser,3,Model_14,66a42d7b-5,46033d15,3,theft,0,3,minor,low,Pune,Delhi,184040,23005,G002,A11,1,0,0,10,1
b135c42c-f91c-4dda-8f66-e47105151786,ec173b66-cb3f-4b4a-9be0-ce8112bbf83c,9288282546,515262338953,car,hatchback,1,Model_29,1d86f10d-a,bed9b6c3,4,accident,6,0,minor,high,Mumbai,Mumbai,39445,30328,G002,A11,0,1,0,10,1
c49e9d6e-683c-44f4-b957-25057e772b39,5a710c62-9ecd-4a5c-be09-41a74e9e0e67,9532319295,508285049590,car,XUV,10,Model_48,7eabe641-a,92664930,5,accident,1,1,major,low,Mumbai,Pune,30584,21039,G002,A12,0,1,0,6,0
c147dbf7-187e-457d-b6f3-47e249d089d7,e3f681f2-3364-4344-a6d7-7fc552e4fcd0,9878396445,925233710949,car,sedan,4,Model_11,5c9f4e83-5,68491440,3,theft,4,1,major,high,Mumbai,Delhi,41280,6880,G002,A11,1,1,1,4,1
96ea8a81-06c3-4095-9874-a1ed44a9ef8a,25707016-a7ed-497b-9920-29ad7eb6346a,9340572597,953269214760,car,XUV,8,Model_13,d150047f-9,41162a61,5,theft,3,5,minor,low,Pune,Pune,58649,44900,G003,A10,0,0,1,6,0
6ca8748a-d4c4-4812-b3b9-287cc88a179b,5b406a08-1982-4cc9-b97a-c42efb5872a1,9131929042,664306760197,car,hatchback,9,Model_34,5153c595-4,558e26d1,4,theft,6,5,major,high,Mumbai,Pune,39080,22423,G001,A10,0,0,1,7,1
2b652910-a92f-47bb-ad75-04c082314706,f16aaefb-94b2-4f1f-94d1-5a24d07d3f37,9858074716,578895434300,bike,classic,10,Model_12,6693defa-6,113483fd,2,accident,6,2,major,medium,Mumbai,Pune,32037,28860,G003,A11,1,1,1,6,1
22103986-cb75-4c9a-ba62-e9434532c107,24a9fadd-c1cb-450c-81ab-e1a354464179,9007952108,432460517714,car,sedan,8,Model_29,34846063-c,3c18f8b9,3,theft,4,5,major,high,Bangalore,Pune,85816,10727,G002,A11,1,0,1,9,1
8d8ef228-e329-477e-87ed-dd7f5d3f6da4,b674bc27-ff2f-4146-a3dd-0078e231abe3,9618079968,609985303894,bike,classic,5,Model_44,5f2157f1-7,b4074a77,5,accident,0,1,minor,medium,Delhi,Delhi,66571,47307,G002,A10,1,1,1,5,0
1ba4405d-5293-46fe-8589-c3451521d3c3,f3d27cce-69b6-4532-a5a0-e89845f9d938,9396672507,306374756915,car,XUV,4,Model_21,1c4fa13e-4,7e47f06f,4,accident,6,2,minor,high,Mumbai,Bangalore,34689,26993,G002,A12,0,1,0,3,1
d068c2c7-0f89-46af-b0a9-520c867d2aad,add12034-7686-4f58-a7b8-af18a80e66a2,9541936546,616231170832,bike,scooty,9,Model_41,209f808b-5,5ca58d49,3,theft,1,3,minor,high,Delhi,Pune,39074,5582,G002,A11,0,1,0,1,1
b8713e86-5ce6-4476-b4ad-ea2d8987bbf6,39d7671c-b2b6-4bbb-9be3-e123011ae562,9416473501,132975298640,bike,sports,7,Model_49,7f79bd61-7,4cd4511b,3,theft,1,3,minor,medium,Mumbai,Mumbai,134691,44897,G001,A11,0,0,1,4,1
fe0fa953-10ce-4e15-9a1d-0c3208644b1b,3a231339-d5cd-4f46-80c5-972ad31e409f,9880560147,398572162519,bike,cruiser,9,Model_50,e3a69770-f,cdc9d013,5,accident,5,1,major,low,Pune,Mumbai,38928,23973,G002,A12,0,1,0,4,1
2d6f952b-9404-43e9-95a6-ee45cd6ee988,f87f33e0-c8c6-410e-9699-2f7b43b1aa6f,9458007796,697665891429,bike,sports,1,Model_14,8144ed05-2,4fe29289,4,theft,0,1,minor,low,Delhi,Mumbai,32580,28833,G001,A11,0,1,1,1,0
4d5b9f9b-ec8c-4726-bd2c-601d3666404d,36cb3504-8ca3-4a70-b14b-993cc6572fd4,9339478554,643144844290,bike,sports,10,Model_8,86dfe0bf-f,f5c30dce,5,accident,6,5,minor,high,Bangalore,Bangalore,42290,33355,G003,A12,0,1,0,8,1
8dd50d09-7c66-47ac-ae28-f1d79273e7cb,e7b35c2d-26e8-4a55-a6b1-e26de0be7c8d,9300050734,656497824786,car,sedan,2,Model_42,b25e1ba0-3,28b03e9b,1,theft,0,1,major,high,Delhi,Pune,97328,13904,G002,A12,1,1,0,8,1
ef82f9f9-8669-4095-aeac-bdc4b99eb80d,c7c8b0c4-9703-454f-ba1c-fa1311496952,9415472935,536573292191,bike,scooty,8,Model_30,bd8cb103-e,762b15bc,2,theft,0,4,major,medium,Mumbai,Mumbai,50694,48778,G001,A10,0,1,1,4,0
9107fff6-725a-4c65-8676-10a84fd351f8,d1a41a93-5b82-42a4-8e43-d2a1a1e5a609,9312659611,670352553314,bike,classic,3,Model_47,7d023572-e,9cbec157,5,theft,6,0,major,low,Pune,Bangalore,221683,31669,G002,A11,0,1,1,4,1
90baced2-6fb6-49d5-8648-b3b5474919c0,e3453277-21b3-4474-b9a5-bd007af96160,9380186428,680788165897,bike,sports,2,Model_7,e71903db-2,bb77084c,1,theft,0,4,major,low,Delhi,Pune,12448,6065,G001,A11,1,1,1,2,0
